RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name,Position,Event,
255931,300186456,BRA,SCOLARI Luiz Felipe (BRA),S,12,JULIO CESAR,GK,,2014
255931,300186456,CRO,KOVAC Niko (CRO),S,1,PLETIKOSA,GK,,2014
255931,300186456,BRA,SCOLARI Luiz Felipe (BRA),S,2,DANI ALVES,,,2014
255931,300186456,CRO,KOVAC Niko (CRO),S,2,VRSALJKO,,,2014
255931,300186456,BRA,SCOLARI Luiz Felipe (BRA),S,3,T SILVA,C,,2014
255931,300186456,CRO,KOVAC Niko (CRO),S,4,PERI�I?,,,2014
255931,300186456,BRA,SCOLARI Luiz Felipe (BRA),S,4,DAVID LUIZ,,,2014
255931,300186456,CRO,KOVAC Niko (CRO),S,5,CORLUKA,,Y66',2014
255931,300186456,BRA,SCOLARI Luiz Felipe (BRA),S,6,MARCELO,,W11',2014
255931,300186456,CRO,KOVAC Niko (CRO),S,6,LOVREN,,Y69',2014
255931,300186456,BRA,SCOLARI Luiz Felipe (BRA),S,7,HULK,,O68',2014
255931,300186456,CRO,KOVAC Niko (CRO),S,7,RAKITI?,,,2014
255931,300186456,BRA,SCOLARI Luiz Felipe (BRA),S,8,PAULINHO,,O63',2014
255931,300186456,CRO,KOVAC Niko (CRO),S,9,JELAVI?,,O78',2014
255931,300186456,BRA,SCOLARI Luiz Felipe (BRA),S,9,FRED,,,2014
255931,300186456,CRO,KOVAC Niko (CRO),S,10,MODRI?,,,2014
255931,300186456,BRA,SCOLARI Luiz Felipe (BRA),S,10,NEYMAR JR,,Y27' G29' P71' O88',2014
255931,300186456,CRO,KOVAC Niko (CRO),S,11,SRNA,C,,2014
255931,300186456,BRA,SCOLARI Luiz Felipe (BRA),S,11,OSCAR,,G90',2014
255931,300186456,CRO,KOVAC Niko (CRO),S,18,OLI?,,,2014
255931,300186456,BRA,SCOLARI Luiz Felipe (BRA),S,17,L GUSTAVO,,Y88',2014
255931,300186456,CRO,KOVAC Niko (CRO),S,20,KOVA?I?,,O61',2014
255931,300186456,BRA,SCOLARI Luiz Felipe (BRA),N,1,JEFFERSON,GK,,2014
255931,300186456,CRO,KOVAC Niko (CRO),N,12,ZELENIKA,GK,,2014
255931,300186456,BRA,SCOLARI Luiz Felipe (BRA),N,22,VICTOR,GK,,2014
255931,300186456,CRO,KOVAC Niko (CRO),N,23,SUBA�I?,GK,,2014
255931,300186456,BRA,SCOLARI Luiz Felipe (BRA),N,5,FERNANDINHO,,,2014
255931,300186456,CRO,KOVAC Niko (CRO),N,3,PRANJI?,,,2014
255931,300186456,BRA,SCOLARI Luiz Felipe (BRA),N,13,DANTE,,,2014
255931,300186456,CRO,KOVAC Niko (CRO),N,8,VUKOJEVI?,,,2014
255931,300186456,BRA,SCOLARI Luiz Felipe (BRA),N,14,MAXWELL,,,2014
255931,300186456,CRO,KOVAC Niko (CRO),N,13,SCHILDENFELD,,,2014
255931,300186456,BRA,SCOLARI Luiz Felipe (BRA),N,15,HENRIQUE,,,2014
255931,300186456,CRO,KOVAC Niko (CRO),N,14,BROZOVI?,,I61',2014
255931,300186456,BRA,SCOLARI Luiz Felipe (BRA),N,16,RAMIRES,,I88',2014
255931,300186456,CRO,KOVAC Niko (CRO),N,16,REBI?,,I78',2014
255931,300186456,BRA,SCOLARI Luiz Felipe (BRA),N,18,HERNANES,,I63',2014
255931,300186456,CRO,KOVAC Niko (CRO),N,19,SAMMIR,,,2014
255931,300186456,BRA,SCOLARI Luiz Felipe (BRA),N,19,WILLIAN,,,2014
255931,300186456,CRO,KOVAC Niko (CRO),N,21,VIDA,,,2014
255931,300186456,BRA,SCOLARI Luiz Felipe (BRA),N,20,BERNARD,,I68',2014
255931,300186456,CRO,KOVAC Niko (CRO),N,22,EDUARDO,,,2014
255931,300186456,BRA,SCOLARI Luiz Felipe (BRA),N,21,J�,,,2014
255931,300186456,CRO,KOVAC Niko (CRO),N,17,MAND�UKI?,,,2014
255931,300186456,BRA,SCOLARI Luiz Felipe (BRA),N,23,MAICON,,,2014
255931,300186456,CRO,KOVAC Niko (CRO),N,15,BADELJ,,,2014
255931,300186492,MEX,HERRERA Miguel (MEX),S,13,G. OCHOA,GK,,2014
255931,300186492,CMR,Volker FINKE (GER),S,16,ITANJDE,GK,,2014
255931,300186492,MEX,HERRERA Miguel (MEX),S,2,F. RODRIGUEZ,,,2014
255931,300186492,CMR,Volker FINKE (GER),S,2,ASSOU EKOTTO,,,2014
255931,300186492,MEX,HERRERA Miguel (MEX),S,4,R. MARQUEZ,C,,2014
255931,300186492,CMR,Volker FINKE (GER),S,3,NKOULOU,,,2014
255931,300186492,MEX,HERRERA Miguel (MEX),S,6,H. HERRERA,,O90',2014
255931,300186492,CMR,Volker FINKE (GER),S,4,DJEUGOUE,,OH46',2014
255931,300186492,MEX,HERRERA Miguel (MEX),S,7,M. LAYUN,,,2014
255931,300186492,CMR,Volker FINKE (GER),S,6,SONG,,O79',2014
255931,300186492,MEX,HERRERA Miguel (MEX),S,10,G. DOS SANTOS,,,2014
255931,300186492,CMR,Volker FINKE (GER),S,8,MOUKANDJO,,,2014
255931,300186492,MEX,HERRERA Miguel (MEX),S,15,H. MORENO,,Y57',2014
255931,300186492,CMR,Volker FINKE (GER),S,9,ETO'O,C,,2014
255931,300186492,MEX,HERRERA Miguel (MEX),S,18,A. GUARDADO,,O69',2014
255931,300186492,CMR,Volker FINKE (GER),S,13,CHOUPO-MOTING,,,2014
255931,300186492,MEX,HERRERA Miguel (MEX),S,19,O. PERALTA,,G61' O74',2014
255931,300186492,CMR,Volker FINKE (GER),S,14,CHEDJOU,,,2014
255931,300186492,MEX,HERRERA Miguel (MEX),S,22,P. AGUILAR,,,2014
255931,300186492,CMR,Volker FINKE (GER),S,17,MBIA,,,2014
255931,300186492,MEX,HERRERA Miguel (MEX),S,23,J. VAZQUEZ,,,2014
255931,300186492,CMR,Volker FINKE (GER),S,18,ENOH,,,2014
255931,300186492,MEX,HERRERA Miguel (MEX),N,1,J. CORONA,GK,,2014
255931,300186492,CMR,Volker FINKE (GER),N,1,FEUDJOU,GK,,2014
255931,300186492,MEX,HERRERA Miguel (MEX),N,12,A. TALAVERA,GK,,2014
255931,300186492,CMR,Volker FINKE (GER),N,23,N'DJOCK,GK,,2014
255931,300186492,MEX,HERRERA Miguel (MEX),N,3,C. SALCIDO,,I90',2014
255931,300186492,CMR,Volker FINKE (GER),N,5,NOUNKEU,,IH46' Y77',2014
255931,300186492,MEX,HERRERA Miguel (MEX),N,5,D. REYES,,,2014
255931,300186492,CMR,Volker FINKE (GER),N,10,ABOUBAKAR,,,2014
255931,300186492,MEX,HERRERA Miguel (MEX),N,8,M. FABIAN,,I69',2014
255931,300186492,CMR,Volker FINKE (GER),N,11,MAKOUN,,,2014
255931,300186492,MEX,HERRERA Miguel (MEX),N,9,R. JIMENEZ,,,2014
255931,300186492,CMR,Volker FINKE (GER),N,12,BEDIMO,,,2014
255931,300186492,MEX,HERRERA Miguel (MEX),N,11,A. PULIDO,,,2014
255931,300186492,CMR,Volker FINKE (GER),N,15,WEBO,,I79',2014
255931,300186492,MEX,HERRERA Miguel (MEX),N,14,J. HERNANDEZ,,I74',2014
255931,300186492,CMR,Volker FINKE (GER),N,19,OLINGA,,,2014
255931,300186492,MEX,HERRERA Miguel (MEX),N,16,M. PONCE,,,2014
255931,300186492,CMR,Volker FINKE (GER),N,20,SALLI,,,2014
255931,300186492,MEX,HERRERA Miguel (MEX),N,17,I. BRIZUELA,,,2014
255931,300186492,CMR,Volker FINKE (GER),N,21,MATIP,,,2014
255931,300186492,MEX,HERRERA Miguel (MEX),N,20,J. AQUINO,,,2014
255931,300186492,CMR,Volker FINKE (GER),N,22,NYOM,,,2014
255931,300186492,MEX,HERRERA Miguel (MEX),N,21,C. PE�A,,,2014
255931,300186492,CMR,Volker FINKE (GER),N,7,NGUEMO,,,2014
255931,300186510,ESP,DEL BOSQUE Vicente (ESP),S,1,I. CASILLAS,GKC,Y65',2014
255931,300186510,NED,Louis VAN GAAL (NED),S,1,CILLESSEN,GK,,2014
255931,300186510,ESP,DEL BOSQUE Vicente (ESP),S,3,PIQU�,,,2014
255931,300186510,NED,Louis VAN GAAL (NED),S,2,VLAAR,,,2014
255931,300186510,ESP,DEL BOSQUE Vicente (ESP),S,6,A. INIESTA,,,2014
255931,300186510,NED,Louis VAN GAAL (NED),S,3,DE VRIJ,,Y41' G65' O77',2014
255931,300186510,ESP,DEL BOSQUE Vicente (ESP),S,8,XAVI,,,2014
255931,300186510,NED,Louis VAN GAAL (NED),S,4,MARTINS INDI,,,2014
255931,300186510,ESP,DEL BOSQUE Vicente (ESP),S,14,ALONSO,,P27' O62',2014
255931,300186510,NED,Louis VAN GAAL (NED),S,5,BLIND,,,2014
255931,300186510,ESP,DEL BOSQUE Vicente (ESP),S,15,RAMOS,,,2014
255931,300186510,NED,Louis VAN GAAL (NED),S,6,DE JONG,,,2014
255931,300186510,ESP,DEL BOSQUE Vicente (ESP),S,16,SERGIO,,,2014
255931,300186510,NED,Louis VAN GAAL (NED),S,7,JANMAAT,,,2014
255931,300186510,ESP,DEL BOSQUE Vicente (ESP),S,18,JORDI ALBA,,,2014
255931,300186510,NED,Louis VAN GAAL (NED),S,8,DE GUZMAN,,Y25' O62',2014
255931,300186510,ESP,DEL BOSQUE Vicente (ESP),S,19,DIEGO COSTA,,O62',2014
255931,300186510,NED,Louis VAN GAAL (NED),S,9,V. PERSIE,C,G44' Y66' G72' O79',2014
255931,300186510,ESP,DEL BOSQUE Vicente (ESP),S,21,SILVA,,O78',2014
255931,300186510,NED,Louis VAN GAAL (NED),S,10,SNEIJDER,,,2014
255931,300186510,ESP,DEL BOSQUE Vicente (ESP),S,22,AZPILICUETA,,,2014
255931,300186510,NED,Louis VAN GAAL (NED),S,11,ROBBEN,,G53' G80',2014
255931,300186510,ESP,DEL BOSQUE Vicente (ESP),N,12,DE GEA,GK,,2014
255931,300186510,NED,Louis VAN GAAL (NED),N,22,VORM,GK,,2014
255931,300186510,ESP,DEL BOSQUE Vicente (ESP),N,23,REINA,GK,,2014
255931,300186510,NED,Louis VAN GAAL (NED),N,23,KRUL,GK,,2014
255931,300186510,ESP,DEL BOSQUE Vicente (ESP),N,2,R. ALBIOL,,,2014
255931,300186510,NED,Louis VAN GAAL (NED),N,12,VERHAEGH,,,2014
255931,300186510,ESP,DEL BOSQUE Vicente (ESP),N,4,JAVI MART�NEZ,,,2014
255931,300186510,NED,Louis VAN GAAL (NED),N,13,VELTMAN,,I77',2014
255931,300186510,ESP,DEL BOSQUE Vicente (ESP),N,5,JUANFRAN,,,2014
255931,300186510,NED,Louis VAN GAAL (NED),N,14,KONGOLO,,,2014
255931,300186510,ESP,DEL BOSQUE Vicente (ESP),N,7,DAVID VILLA,,,2014
255931,300186510,NED,Louis VAN GAAL (NED),N,15,KUYT,,,2014
255931,300186510,ESP,DEL BOSQUE Vicente (ESP),N,9,TORRES,,I62',2014
255931,300186510,NED,Louis VAN GAAL (NED),N,16,CLASIE,,,2014
255931,300186510,ESP,DEL BOSQUE Vicente (ESP),N,10,F�BREGAS,,I78',2014
255931,300186510,NED,Louis VAN GAAL (NED),N,17,LENS,,I79',2014
255931,300186510,ESP,DEL BOSQUE Vicente (ESP),N,11,PEDRO,,I62',2014
255931,300186510,NED,Louis VAN GAAL (NED),N,18,FER,,,2014
255931,300186510,ESP,DEL BOSQUE Vicente (ESP),N,13,MATA,,,2014
255931,300186510,NED,Louis VAN GAAL (NED),N,19,HUNTELAAR,,,2014
255931,300186510,ESP,DEL BOSQUE Vicente (ESP),N,17,KOKE,,,2014
255931,300186510,NED,Louis VAN GAAL (NED),N,20,WIJNALDUM,,I62',2014
255931,300186510,ESP,DEL BOSQUE Vicente (ESP),N,20,S. CAZORLA,,,2014
255931,300186510,NED,Louis VAN GAAL (NED),N,21,MEMPHIS,,,2014
255931,300186473,CHI,SAMPAOLI Jorge (ARG),S,1,C. BRAVO,GKC,,2014
255931,300186473,AUS,POSTECOGLOU Ange (AUS),S,1,RYAN,GK,,2014
255931,300186473,CHI,SAMPAOLI Jorge (ARG),S,2,MENA,,,2014
255931,300186473,AUS,POSTECOGLOU Ange (AUS),S,2,FRANJIC,,O49',2014
255931,300186473,CHI,SAMPAOLI Jorge (ARG),S,4,ISLA,,,2014
255931,300186473,AUS,POSTECOGLOU Ange (AUS),S,3,DAVIDSON,,,2014
255931,300186473,CHI,SAMPAOLI Jorge (ARG),S,7,ALEXIS,,G12',2014
255931,300186473,AUS,POSTECOGLOU Ange (AUS),S,4,CAHILL,,G35' Y44',2014
255931,300186473,CHI,SAMPAOLI Jorge (ARG),S,8,VIDAL,,O60',2014
255931,300186473,AUS,POSTECOGLOU Ange (AUS),S,5,MILLIGAN,,Y67',2014
255931,300186473,CHI,SAMPAOLI Jorge (ARG),S,10,VALDIVIA,,G14' O68',2014
255931,300186473,AUS,POSTECOGLOU Ange (AUS),S,6,SPIRANOVIC,,,2014
255931,300186473,CHI,SAMPAOLI Jorge (ARG),S,11,VARGAS,,O88',2014
255931,300186473,AUS,POSTECOGLOU Ange (AUS),S,7,LECKIE,,,2014
255931,300186473,CHI,SAMPAOLI Jorge (ARG),S,17,MEDEL,,,2014
255931,300186473,AUS,POSTECOGLOU Ange (AUS),S,11,OAR,,O68',2014
255931,300186473,CHI,SAMPAOLI Jorge (ARG),S,18,JARA,,,2014
255931,300186473,AUS,POSTECOGLOU Ange (AUS),S,15,JEDINAK,C,Y58',2014
255931,300186473,CHI,SAMPAOLI Jorge (ARG),S,20,CH. AR�NGUIZ,,Y86',2014
255931,300186473,AUS,POSTECOGLOU Ange (AUS),S,22,WILKINSON,,,2014
255931,300186473,CHI,SAMPAOLI Jorge (ARG),S,21,DIAZ,,,2014
255931,300186473,AUS,POSTECOGLOU Ange (AUS),S,23,BRESCIANO,,O78',2014
255931,300186473,CHI,SAMPAOLI Jorge (ARG),N,12,TOSELLI,GK,,2014
255931,300186473,AUS,POSTECOGLOU Ange (AUS),N,12,LANGERAK,GK,,2014
255931,300186473,CHI,SAMPAOLI Jorge (ARG),N,23,HERRERA,GK,,2014
255931,300186473,AUS,POSTECOGLOU Ange (AUS),N,18,GALEKOVIC,GK,,2014
255931,300186473,CHI,SAMPAOLI Jorge (ARG),N,3,ALBORNOZ,,,2014
255931,300186473,AUS,POSTECOGLOU Ange (AUS),N,8,WRIGHT,,,2014
255931,300186473,CHI,SAMPAOLI Jorge (ARG),N,5,SILVA,,,2014
255931,300186473,AUS,POSTECOGLOU Ange (AUS),N,9,TAGGART,,,2014
255931,300186473,CHI,SAMPAOLI Jorge (ARG),N,6,CARMONA,,,2014
255931,300186473,AUS,POSTECOGLOU Ange (AUS),N,10,HALLORAN,,I68',2014
255931,300186473,CHI,SAMPAOLI Jorge (ARG),N,9,PINILLA,,I88',2014
255931,300186473,AUS,POSTECOGLOU Ange (AUS),N,13,BOZANIC,,,2014
255931,300186473,CHI,SAMPAOLI Jorge (ARG),N,13,ROJAS,,,2014
255931,300186473,AUS,POSTECOGLOU Ange (AUS),N,14,TROISI,,I78',2014
255931,300186473,CHI,SAMPAOLI Jorge (ARG),N,14,ORELLANA,,,2014
255931,300186473,AUS,POSTECOGLOU Ange (AUS),N,16,HOLLAND,,,2014
255931,300186473,CHI,SAMPAOLI Jorge (ARG),N,15,BEAUSEJOUR,,I68' G90',2014
255931,300186473,AUS,POSTECOGLOU Ange (AUS),N,17,MCKAY,,,2014
255931,300186473,CHI,SAMPAOLI Jorge (ARG),N,16,GUTI�RREZ,,I60',2014
255931,300186473,AUS,POSTECOGLOU Ange (AUS),N,19,MCGOWAN,,I49',2014
255931,300186473,CHI,SAMPAOLI Jorge (ARG),N,19,FUENZALIDA,,,2014
255931,300186473,AUS,POSTECOGLOU Ange (AUS),N,20,VIDOSIC,,,2014
255931,300186473,CHI,SAMPAOLI Jorge (ARG),N,22,PAREDES,,,2014
255931,300186473,AUS,POSTECOGLOU Ange (AUS),N,21,LUONGO,,,2014
255931,300186471,COL,PEKERMAN Jose (ARG),S,1,OSPINA,GK,,2014
255931,300186471,GRE,SANTOS Fernando (POR),S,1,KARNEZIS,GK,,2014
255931,300186471,COL,PEKERMAN Jose (ARG),S,2,C. ZAPATA,,,2014
255931,300186471,GRE,SANTOS Fernando (POR),S,2,MANIATIS,,,2014
255931,300186471,COL,PEKERMAN Jose (ARG),S,3,YEPES,C,,2014
255931,300186471,GRE,SANTOS Fernando (POR),S,4,MANOLAS,,,2014
255931,300186471,COL,PEKERMAN Jose (ARG),S,6,C. SANCHEZ,,Y26',2014
255931,300186471,GRE,SANTOS Fernando (POR),S,7,SAMARAS,,,2014
255931,300186471,COL,PEKERMAN Jose (ARG),S,7,P. ARMERO,,G5' O74',2014
255931,300186471,GRE,SANTOS Fernando (POR),S,8,KONE,,O78',2014
255931,300186471,COL,PEKERMAN Jose (ARG),S,8,AGUILAR T.,,O69',2014
255931,300186471,GRE,SANTOS Fernando (POR),S,14,SALPINGIDIS,,Y55' O57',2014
255931,300186471,COL,PEKERMAN Jose (ARG),S,9,TEO,,G58' O76',2014
255931,300186471,GRE,SANTOS Fernando (POR),S,15,TOROSIDIS,,,2014
255931,300186471,COL,PEKERMAN Jose (ARG),S,10,JAMES,,G90',2014
255931,300186471,GRE,SANTOS Fernando (POR),S,17,GEKAS,,O64',2014
255931,300186471,COL,PEKERMAN Jose (ARG),S,11,CUADRADO,,,2014
255931,300186471,GRE,SANTOS Fernando (POR),S,19,SOKRATIS,,Y52',2014
255931,300186471,COL,PEKERMAN Jose (ARG),S,14,IBARBO,,,2014
255931,300186471,GRE,SANTOS Fernando (POR),S,20,CHOLEVAS,,,2014
255931,300186471,COL,PEKERMAN Jose (ARG),S,18,C. ZU�IGA,,,2014
255931,300186471,GRE,SANTOS Fernando (POR),S,21,KATSOURANIS,C,,2014
255931,300186471,COL,PEKERMAN Jose (ARG),N,12,VARGAS,GK,,2014
255931,300186471,GRE,SANTOS Fernando (POR),N,12,GLYKOS,GK,,2014
255931,300186471,COL,PEKERMAN Jose (ARG),N,22,MONDRAGON,GK,,2014
255931,300186471,GRE,SANTOS Fernando (POR),N,13,KAPINO,GK,,2014
255931,300186471,COL,PEKERMAN Jose (ARG),N,4,ARIAS,,I74',2014
255931,300186471,GRE,SANTOS Fernando (POR),N,3,TZAVELLAS,,,2014
255931,300186471,COL,PEKERMAN Jose (ARG),N,5,C. CARBONERO,,,2014
255931,300186471,GRE,SANTOS Fernando (POR),N,5,MORAS,,,2014
255931,300186471,COL,PEKERMAN Jose (ARG),N,15,A. MEJIA,,I69',2014
255931,300186471,GRE,SANTOS Fernando (POR),N,6,TZIOLIS,,,2014
255931,300186471,COL,PEKERMAN Jose (ARG),N,16,A. BALANTA,,,2014
255931,300186471,GRE,SANTOS Fernando (POR),N,9,MITROGLOU,,I64',2014
255931,300186471,COL,PEKERMAN Jose (ARG),N,17,BACCA,,,2014
255931,300186471,GRE,SANTOS Fernando (POR),N,10,KARAGOUNIS,,I78',2014
255931,300186471,COL,PEKERMAN Jose (ARG),N,19,RAMOS,,,2014
255931,300186471,GRE,SANTOS Fernando (POR),N,11,VYNTRA,,,2014
255931,300186471,COL,PEKERMAN Jose (ARG),N,20,QUINTERO,,,2014
255931,300186471,GRE,SANTOS Fernando (POR),N,16,LAZAROS,,,2014
255931,300186471,COL,PEKERMAN Jose (ARG),N,21,JACKSON M.,,I76',2014
255931,300186471,GRE,SANTOS Fernando (POR),N,18,FETFATZIDIS,,I57',2014
255931,300186471,COL,PEKERMAN Jose (ARG),N,23,VALDES,,,2014
255931,300186471,GRE,SANTOS Fernando (POR),N,22,SAMARIS,,,2014
255931,300186471,COL,PEKERMAN Jose (ARG),N,13,GUARIN,,,2014
255931,300186471,GRE,SANTOS Fernando (POR),N,23,TACHTSIDIS,,,2014
255931,300186489,URU,TABAREZ Oscar (URU),S,1,F. MUSLERA,GK,,2014
255931,300186489,CRC,PINTO Jorge Luis (COL),S,1,NAVAS K.,GK,,2014
255931,300186489,URU,TABAREZ Oscar (URU),S,2,D. LUGANO,C,Y50',2014
255931,300186489,CRC,PINTO Jorge Luis (COL),S,3,GONZALEZ G.,,,2014
255931,300186489,URU,TABAREZ Oscar (URU),S,3,D. GODIN,,,2014
255931,300186489,CRC,PINTO Jorge Luis (COL),S,4,UMA�A M.,,,2014
255931,300186489,URU,TABAREZ Oscar (URU),S,5,W. GARGANO,,Y56' O60',2014
255931,300186489,CRC,PINTO Jorge Luis (COL),S,5,BORGES C.,,,2014
255931,300186489,URU,TABAREZ Oscar (URU),S,7,C. RODRIGUEZ,,O76',2014
255931,300186489,CRC,PINTO Jorge Luis (COL),S,6,DUARTE O.,,G57',2014
255931,300186489,URU,TABAREZ Oscar (URU),S,10,D. FORLAN,,O60',2014
255931,300186489,CRC,PINTO Jorge Luis (COL),S,7,BOLA�OS C.,,O89',2014
255931,300186489,URU,TABAREZ Oscar (URU),S,11,C. STUANI,,,2014
255931,300186489,CRC,PINTO Jorge Luis (COL),S,9,CAMPBELL J.,,G54',2014
255931,300186489,URU,TABAREZ Oscar (URU),S,16,M. PEREIRA,,R90',2014
255931,300186489,CRC,PINTO Jorge Luis (COL),S,10,RUIZ B.,C,O83',2014
255931,300186489,URU,TABAREZ Oscar (URU),S,17,E. AREVALO RIOS,,,2014
255931,300186489,CRC,PINTO Jorge Luis (COL),S,15,DIAZ J.,,,2014
255931,300186489,URU,TABAREZ Oscar (URU),S,21,E. CAVANI,,P24',2014
255931,300186489,CRC,PINTO Jorge Luis (COL),S,16,GAMBOA C.,,,2014
255931,300186489,URU,TABAREZ Oscar (URU),S,22,M. CACERES,,Y81',2014
255931,300186489,CRC,PINTO Jorge Luis (COL),S,17,TEJEDA Y.,,O74',2014
255931,300186489,URU,TABAREZ Oscar (URU),N,12,R. MU�OZ,GK,,2014
255931,300186489,CRC,PINTO Jorge Luis (COL),N,18,PEMBERTON P.,GK,,2014
255931,300186489,URU,TABAREZ Oscar (URU),N,23,M. SILVA,GK,,2014
255931,300186489,CRC,PINTO Jorge Luis (COL),N,23,CAMBRONERO D.,GK,,2014
255931,300186489,URU,TABAREZ Oscar (URU),N,4,J. FUCILE,,,2014
255931,300186489,CRC,PINTO Jorge Luis (COL),N,2,ACOSTA J.,,,2014
255931,300186489,URU,TABAREZ Oscar (URU),N,6,A. PEREIRA,,,2014
255931,300186489,CRC,PINTO Jorge Luis (COL),N,8,MYRIE D.,,,2014
255931,300186489,URU,TABAREZ Oscar (URU),N,8,A. HERNANDEZ,,I76',2014
255931,300186489,CRC,PINTO Jorge Luis (COL),N,11,BARRANTES M.,,I89',2014
255931,300186489,URU,TABAREZ Oscar (URU),N,9,L. SUAREZ,,,2014
255931,300186489,CRC,PINTO Jorge Luis (COL),N,12,FRANCIS W.,,,2014
255931,300186489,URU,TABAREZ Oscar (URU),N,13,J.M. GIMENEZ,,,2014
255931,300186489,CRC,PINTO Jorge Luis (COL),N,13,GRANADOS O.,,,2014
255931,300186489,URU,TABAREZ Oscar (URU),N,14,N. LODEIRO,,I60',2014
255931,300186489,CRC,PINTO Jorge Luis (COL),N,14,BRENES R.,,,2014
255931,300186489,URU,TABAREZ Oscar (URU),N,15,D. PEREZ,,,2014
255931,300186489,CRC,PINTO Jorge Luis (COL),N,19,MILLER R.,,,2014
255931,300186489,URU,TABAREZ Oscar (URU),N,18,G. RAMIREZ,,,2014
255931,300186489,CRC,PINTO Jorge Luis (COL),N,20,CALVO D.,,,2014
255931,300186489,URU,TABAREZ Oscar (URU),N,19,S. COATES,,,2014
255931,300186489,CRC,PINTO Jorge Luis (COL),N,21,URE�A M.,,I83' G84',2014
255931,300186489,URU,TABAREZ Oscar (URU),N,20,A. GONZALEZ,,I60',2014
255931,300186489,CRC,PINTO Jorge Luis (COL),N,22,CUBERO J.,,I74',2014
255931,300186513,ENG,HODGSON Roy (ENG),S,1,HART,GK,,2014
255931,300186513,ITA,Cesare PRANDELLI (ITA),S,12,SIRIGU,GK,,2014
255931,300186513,ENG,HODGSON Roy (ENG),S,2,JOHNSON,,,2014
255931,300186513,ITA,Cesare PRANDELLI (ITA),S,3,CHIELLINI,,,2014
255931,300186513,ENG,HODGSON Roy (ENG),S,3,BAINES,,,2014
255931,300186513,ITA,Cesare PRANDELLI (ITA),S,4,DARMIAN,,,2014
255931,300186513,ENG,HODGSON Roy (ENG),S,4,GERRARD,C,,2014
255931,300186513,ITA,Cesare PRANDELLI (ITA),S,6,CANDREVA,,O79',2014
255931,300186513,ENG,HODGSON Roy (ENG),S,5,CAHILL,,,2014
255931,300186513,ITA,Cesare PRANDELLI (ITA),S,8,MARCHISIO,,G35',2014
255931,300186513,ENG,HODGSON Roy (ENG),S,6,JAGIELKA,,,2014
255931,300186513,ITA,Cesare PRANDELLI (ITA),S,9,BALOTELLI,,G50' O73',2014
255931,300186513,ENG,HODGSON Roy (ENG),S,9,STURRIDGE,,G37' O80',2014
255931,300186513,ITA,Cesare PRANDELLI (ITA),S,15,BARZAGLI,,,2014
255931,300186513,ENG,HODGSON Roy (ENG),S,10,ROONEY,,,2014
255931,300186513,ITA,Cesare PRANDELLI (ITA),S,16,DE ROSSI,,,2014
255931,300186513,ENG,HODGSON Roy (ENG),S,11,WELBECK,,O61',2014
255931,300186513,ITA,Cesare PRANDELLI (ITA),S,20,PALETTA,,,2014
255931,300186513,ENG,HODGSON Roy (ENG),S,14,HENDERSON,,O73',2014
255931,300186513,ITA,Cesare PRANDELLI (ITA),S,21,PIRLO,C,,2014
255931,300186513,ENG,HODGSON Roy (ENG),S,19,STERLING,,Y90',2014
255931,300186513,ITA,Cesare PRANDELLI (ITA),S,23,VERRATTI,,O57',2014
255931,300186513,ENG,HODGSON Roy (ENG),N,13,FOSTER,GK,,2014
255931,300186513,ITA,Cesare PRANDELLI (ITA),N,13,PERIN,GK,,2014
255931,300186513,ENG,HODGSON Roy (ENG),N,22,FORSTER,GK,,2014
255931,300186513,ITA,Cesare PRANDELLI (ITA),N,1,BUFFON,GK,,2014
255931,300186513,ENG,HODGSON Roy (ENG),N,7,WILSHERE,,I73',2014
255931,300186513,ITA,Cesare PRANDELLI (ITA),N,5,THIAGO MOTTA,,I57',2014
255931,300186513,ENG,HODGSON Roy (ENG),N,8,LAMPARD,,,2014
255931,300186513,ITA,Cesare PRANDELLI (ITA),N,7,ABATE,,,2014
255931,300186513,ENG,HODGSON Roy (ENG),N,12,SMALLING,,,2014
255931,300186513,ITA,Cesare PRANDELLI (ITA),N,10,CASSANO,,,2014
255931,300186513,ENG,HODGSON Roy (ENG),N,16,JONES,,,2014
255931,300186513,ITA,Cesare PRANDELLI (ITA),N,11,CERCI,,,2014
255931,300186513,ENG,HODGSON Roy (ENG),N,17,MILNER,,,2014
255931,300186513,ITA,Cesare PRANDELLI (ITA),N,14,AQUILANI,,,2014
255931,300186513,ENG,HODGSON Roy (ENG),N,18,LAMBERT,,,2014
255931,300186513,ITA,Cesare PRANDELLI (ITA),N,17,IMMOBILE,,I73',2014
255931,300186513,ENG,HODGSON Roy (ENG),N,20,LALLANA,,I80',2014
255931,300186513,ITA,Cesare PRANDELLI (ITA),N,18,PAROLO,,I79',2014
255931,300186513,ENG,HODGSON Roy (ENG),N,21,BARKLEY,,I61',2014
255931,300186513,ITA,Cesare PRANDELLI (ITA),N,19,BONUCCI,,,2014
255931,300186513,ENG,HODGSON Roy (ENG),N,23,SHAW,,,2014
255931,300186513,ITA,Cesare PRANDELLI (ITA),N,22,INSIGNE,,,2014
255931,300186513,ENG,HODGSON Roy (ENG),N,15,CHAMBERLAIN,,,2014
255931,300186513,ITA,Cesare PRANDELLI (ITA),N,2,DE SCIGLIO,,,2014
